study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB18997	SAMEA103885051	ERS1677710	ERX1876882	ERR1814345	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1814345/ERR1814345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1814345/ERR1814345_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1814345/ERR1814345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1814345/ERR1814345_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814345/15444_6#26.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814345/15444_6#26.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814345/15444_6#26.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814345/15444_6#26.cram.crai
PRJEB18997	SAMEA103885158	ERS1677712	ERX1876883	ERR1814346	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1814346/ERR1814346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1814346/ERR1814346_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1814346/ERR1814346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1814346/ERR1814346_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814346/15444_7#13.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814346/15444_7#13.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814346/15444_7#13.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814346/15444_7#13.cram.crai
PRJEB18997	SAMEA103885122	ERS1677711	ERX1876884	ERR1814347	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1814347/ERR1814347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1814347/ERR1814347_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1814347/ERR1814347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1814347/ERR1814347_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814347/15444_7#14.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814347/15444_7#14.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814347/15444_7#14.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814347/15444_7#14.cram.crai
PRJEB18997	SAMEA103885085	ERS1677714	ERX1876885	ERR1814348	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1814348/ERR1814348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1814348/ERR1814348_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1814348/ERR1814348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1814348/ERR1814348_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814348/15444_7#15.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814348/15444_7#15.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814348/15444_7#15.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814348/15444_7#15.cram.crai
PRJEB18997	SAMEA103885174	ERS1677713	ERX1876886	ERR1814349	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1814349/ERR1814349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1814349/ERR1814349_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1814349/ERR1814349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1814349/ERR1814349_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814349/15444_7#16.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814349/15444_7#16.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814349/15444_7#16.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814349/15444_7#16.cram.crai
PRJEB18997	SAMEA103885033	ERS1677709	ERX1876887	ERR1814350	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1814350/ERR1814350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1814350/ERR1814350_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1814350/ERR1814350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1814350/ERR1814350_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814350/15444_7#17.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814350/15444_7#17.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814350/15444_7#17.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814350/15444_7#17.cram.crai
PRJEB18997	SAMEA103885254	ERS1677708	ERX1876888	ERR1814351	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1814351/ERR1814351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1814351/ERR1814351_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1814351/ERR1814351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1814351/ERR1814351_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814351/15444_7#18.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814351/15444_7#18.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814351/15444_7#18.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814351/15444_7#18.cram.crai
PRJEB18997	SAMEA103884917	ERS1677737	ERX1876889	ERR1814352	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1814352/ERR1814352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1814352/ERR1814352_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1814352/ERR1814352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1814352/ERR1814352_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814352/15444_7#25.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814352/15444_7#25.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814352/15444_7#25.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814352/15444_7#25.cram.crai
PRJEB18997	SAMEA103885051	ERS1677710	ERX1876890	ERR1814353	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1814353/ERR1814353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1814353/ERR1814353_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1814353/ERR1814353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1814353/ERR1814353_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814353/15444_7#26.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814353/15444_7#26.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814353/15444_7#26.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814353/15444_7#26.cram.crai
PRJEB18997	SAMEA103885158	ERS1677712	ERX1876891	ERR1814354	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1814354/ERR1814354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1814354/ERR1814354_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1814354/ERR1814354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1814354/ERR1814354_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814354/15444_8#13.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814354/15444_8#13.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814354/15444_8#13.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814354/15444_8#13.cram.crai
PRJEB18997	SAMEA103885122	ERS1677711	ERX1876892	ERR1814355	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1814355/ERR1814355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1814355/ERR1814355_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1814355/ERR1814355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1814355/ERR1814355_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814355/15444_8#14.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814355/15444_8#14.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814355/15444_8#14.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814355/15444_8#14.cram.crai
PRJEB18997	SAMEA103885085	ERS1677714	ERX1876893	ERR1814356	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1814356/ERR1814356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1814356/ERR1814356_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1814356/ERR1814356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1814356/ERR1814356_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814356/15444_8#15.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814356/15444_8#15.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814356/15444_8#15.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814356/15444_8#15.cram.crai
PRJEB18997	SAMEA103885174	ERS1677713	ERX1876894	ERR1814357	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1814357/ERR1814357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1814357/ERR1814357_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1814357/ERR1814357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1814357/ERR1814357_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814357/15444_8#16.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814357/15444_8#16.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814357/15444_8#16.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814357/15444_8#16.cram.crai
PRJEB18997	SAMEA103885033	ERS1677709	ERX1876895	ERR1814358	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1814358/ERR1814358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1814358/ERR1814358_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1814358/ERR1814358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1814358/ERR1814358_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814358/15444_8#17.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814358/15444_8#17.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814358/15444_8#17.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814358/15444_8#17.cram.crai
PRJEB18997	SAMEA103885254	ERS1677708	ERX1876896	ERR1814359	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1814359/ERR1814359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1814359/ERR1814359_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1814359/ERR1814359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1814359/ERR1814359_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814359/15444_8#18.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814359/15444_8#18.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814359/15444_8#18.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814359/15444_8#18.cram.crai
PRJEB18997	SAMEA103884917	ERS1677737	ERX1876897	ERR1814360	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1814360/ERR1814360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1814360/ERR1814360_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1814360/ERR1814360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1814360/ERR1814360_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814360/15444_8#25.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814360/15444_8#25.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814360/15444_8#25.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814360/15444_8#25.cram.crai
PRJEB18997	SAMEA103885051	ERS1677710	ERX1876898	ERR1814361	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1814361/ERR1814361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1814361/ERR1814361_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1814361/ERR1814361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1814361/ERR1814361_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814361/15444_8#26.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814361/15444_8#26.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814361/15444_8#26.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814361/15444_8#26.cram.crai
PRJEB18997	SAMEA103885245	ERS1677727	ERX1876899	ERR1814362	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1814362/ERR1814362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1814362/ERR1814362_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1814362/ERR1814362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1814362/ERR1814362_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814362/16667_5#37.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814362/16667_5#37.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814362/16667_5#37.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814362/16667_5#37.cram.crai
PRJEB18997	SAMEA103884943	ERS1677726	ERX1876900	ERR1814363	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1814363/ERR1814363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1814363/ERR1814363_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1814363/ERR1814363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1814363/ERR1814363_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814363/16667_5#38.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814363/16667_5#38.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814363/16667_5#38.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814363/16667_5#38.cram.crai
PRJEB18997	SAMEA103885322	ERS1677729	ERX1876901	ERR1814364	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1814364/ERR1814364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1814364/ERR1814364_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1814364/ERR1814364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/004/ERR1814364/ERR1814364_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814364/16667_5#39.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814364/16667_5#39.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814364/16667_5#39.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814364/16667_5#39.cram.crai
PRJEB18997	SAMEA103885175	ERS1677728	ERX1876902	ERR1814365	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1814365/ERR1814365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1814365/ERR1814365_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1814365/ERR1814365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/005/ERR1814365/ERR1814365_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814365/16667_5#40.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814365/16667_5#40.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814365/16667_5#40.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814365/16667_5#40.cram.crai
PRJEB18997	SAMEA103885245	ERS1677727	ERX1876903	ERR1814366	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1814366/ERR1814366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1814366/ERR1814366_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1814366/ERR1814366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/006/ERR1814366/ERR1814366_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814366/16667_6#37.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814366/16667_6#37.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814366/16667_6#37.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814366/16667_6#37.cram.crai
PRJEB18997	SAMEA103884943	ERS1677726	ERX1876904	ERR1814367	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1814367/ERR1814367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1814367/ERR1814367_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1814367/ERR1814367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/007/ERR1814367/ERR1814367_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814367/16667_6#38.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814367/16667_6#38.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814367/16667_6#38.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814367/16667_6#38.cram.crai
PRJEB18997	SAMEA103885322	ERS1677729	ERX1876905	ERR1814368	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1814368/ERR1814368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1814368/ERR1814368_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1814368/ERR1814368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/008/ERR1814368/ERR1814368_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814368/16667_6#39.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814368/16667_6#39.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814368/16667_6#39.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814368/16667_6#39.cram.crai
PRJEB18997	SAMEA103885175	ERS1677728	ERX1876906	ERR1814369	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1814369/ERR1814369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1814369/ERR1814369_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1814369/ERR1814369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/009/ERR1814369/ERR1814369_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814369/16667_6#40.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814369/16667_6#40.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814369/16667_6#40.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814369/16667_6#40.cram.crai
PRJEB18997	SAMEA103885245	ERS1677727	ERX1876907	ERR1814370	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1814370/ERR1814370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1814370/ERR1814370_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1814370/ERR1814370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/000/ERR1814370/ERR1814370_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814370/16778_1#37.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814370/16778_1#37.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814370/16778_1#37.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814370/16778_1#37.cram.crai
PRJEB18997	SAMEA103884943	ERS1677726	ERX1876908	ERR1814371	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1814371/ERR1814371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1814371/ERR1814371_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1814371/ERR1814371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/001/ERR1814371/ERR1814371_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814371/16778_1#38.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814371/16778_1#38.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814371/16778_1#38.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814371/16778_1#38.cram.crai
PRJEB18997	SAMEA103885322	ERS1677729	ERX1876909	ERR1814372	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1814372/ERR1814372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1814372/ERR1814372_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1814372/ERR1814372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/002/ERR1814372/ERR1814372_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814372/16778_1#39.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814372/16778_1#39.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814372/16778_1#39.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814372/16778_1#39.cram.crai
PRJEB18997	SAMEA103885175	ERS1677728	ERX1876910	ERR1814373	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1814373/ERR1814373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1814373/ERR1814373_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1814373/ERR1814373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR181/003/ERR1814373/ERR1814373_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814373/16778_1#40.cram	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814373/16778_1#40.cram			ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814373/16778_1#40.cram.crai	ftp.sra.ebi.ac.uk/vol1/run/ERR181/ERR1814373/16778_1#40.cram.crai
